<<EC 3.6.4.13 (DEAD-box RNA Helicases)>>	<<0 (Nucleocytoplasmic Transport Proteins)>>	<<48>>
<<Protein Binding>>	<<Genetic Complementation Test>>	<<1>>
<<Protein Binding>>	<<147336-22-9 (Green Fluorescent Proteins)>>	<<1>>
<<Protein Binding>>	<<Alleles>>	<<1>>
<<Protein Binding>>	<<Nuclear Pore Complex Proteins/chemistry>>	<<1>>
<<Protein Binding>>	<<Phosphotransferases (Alcohol Group Acceptor)/metabolism>>	<<1>>
<<Protein Binding>>	<<Genetic Vectors>>	<<1>>
<<Protein Binding>>	<<EC 2.7.- (Phosphotransferases)>>	<<1>>
<<Protein Binding>>	<<EC 2.7.1.68 (MSS4 protein, S cerevisiae)>>	<<1>>
<<Protein Binding>>	<<Phosphotransferases/metabolism>>	<<1>>
<<Protein Binding>>	<<Time Factors>>	<<1>>
<<Protein Binding>>	<<Saccharomyces cerevisiae Proteins/metabolism/*physiology>>	<<1>>
<<Protein Binding>>	<<Cell Membrane/metabolism>>	<<1>>
<<Protein Binding>>	<<Cryoelectron Microscopy>>	<<1>>
<<Protein Binding>>	<<Carrier Proteins/*physiology>>	<<1>>
<<Protein Binding>>	<<EC 2.7.1.- (IPK1 protein, S cerevisiae)>>	<<1>>
<<Protein Binding>>	<<Green Fluorescent Proteins/chemistry/metabolism>>	<<1>>
<<Protein Binding>>	<<In Vitro Techniques>>	<<1>>
<<Protein Binding>>	<<0 (estrophilin)>>	<<1>>
<<Protein Binding>>	<<Estrogens/*metabolism>>	<<1>>
<<Protein Binding>>	<<0 (Estrogens)>>	<<1>>
<<Protein Binding>>	<<0 (Receptors, Estrogen)>>	<<1>>
<<Protein Binding>>	<<Age Factors>>	<<1>>
<<Protein Binding>>	<<*Receptors, Estrogen>>	<<1>>
<<Protein Binding>>	<<alpha-Fetoproteins/*analysis/metabolism>>	<<1>>
<<Protein Binding>>	<<Ovary/*metabolism>>	<<1>>
<<Protein Binding>>	<<Molecular Weight>>	<<1>>
<<Protein Binding>>	<<0 (alpha-Fetoproteins)>>	<<1>>
<<Protein Binding>>	<<Tobacco>>	<<1>>
<<Protein Binding>>	<<Fertility>>	<<1>>
<<Protein Binding>>	<<Nuclear Envelope/metabolism>>	<<1>>
<<Protein Binding>>	<<0 (Amino Acids)>>	<<1>>
<<Protein Binding>>	<<Amino Acids/metabolism>>	<<1>>
<<Protein Binding>>	<<EC 3.6.1.- (LOS4 protein, Arabidopsis)>>	<<1>>
<<Protein Binding>>	<<0 (Arabidopsis Proteins)>>	<<1>>
<<Protein Binding>>	<<Phosphotransferases (Alcohol Group Acceptor)/*metabolism>>	<<1>>
<<Protein Binding>>	<<Plants, Genetically Modified>>	<<1>>
<<Protein Binding>>	<<Arabidopsis/genetics/*growth & development/*metabolism>>	<<1>>
<<Protein Binding>>	<<Seeds/growth & development>>	<<1>>
<<Protein Binding>>	<<Subcellular Fractions/metabolism>>	<<1>>
<<Protein Binding>>	<<Arabidopsis Proteins/genetics/*metabolism>>	<<1>>
<<Protein Binding>>	<<Protein Processing, Post-Translational>>	<<1>>
<<Protein Binding>>	<<EC 2.7.1.- (inositol 1,3,4,5,6-pentakisphosphate 2-kinase, Arabidopsis)>>	<<1>>
<<Protein Binding>>	<<0 (Gle1 protein, Arabidopsis)>>	<<1>>
<<Protein Binding>>	<<Telomerase/*metabolism>>	<<1>>
<<Protein Binding>>	<<Receptors, Cytoplasmic and Nuclear/metabolism>>	<<1>>
<<Protein Binding>>	<<0 (Receptors, Cytoplasmic and Nuclear)>>	<<1>>
<<Protein Binding>>	<<0 (telomerase RNA)>>	<<1>>
<<Protein Binding>>	<<Nuclear Proteins/genetics/metabolism>>	<<1>>
<<Protein Binding>>	<<0 (Karyopherins)>>	<<1>>
<<Protein Binding>>	<<0 (exportin 1 protein)>>	<<1>>
<<Protein Binding>>	<<RNA/*metabolism>>	<<1>>
<<Protein Binding>>	<<RNA-Binding Proteins/genetics/metabolism>>	<<1>>
<<Protein Binding>>	<<ran GTP-Binding Protein/metabolism>>	<<1>>
<<Protein Binding>>	<<Mutagenesis>>	<<1>>
<<Protein Binding>>	<<EC 3.6.5.2 (ran GTP-Binding Protein)>>	<<1>>
<<Protein Binding>>	<<Karyopherins/metabolism>>	<<1>>
<<Protein Binding>>	<<Telomere/*metabolism>>	<<1>>
<<Protein Binding>>	<<DEAD-box RNA Helicases/genetics/metabolism>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<85287-55-4 (3'-O-(N-methylanthraniloyl)adenosine 5'-diphosphate)>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<*Gle1>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<*DEAD-box protein>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<*Dbp5>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<ortho-Aminobenzoates/metabolism>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<Adenosine Diphosphate/analogs & derivatives/*metabolism>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<0 (ortho-Aminobenzoates)>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<*kinetics>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<I38ZP9992A (Magnesium)>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<RNA/metabolism>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<Adenosine Triphosphate/metabolism>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<Protein Conformation>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<0 (NUP159 protein, S cerevisiae)>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<*DEAD-box RNA Helicases/genetics/metabolism>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<Mutation>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<Adenosine Diphosphate/metabolism>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<*Nucleocytoplasmic Transport Proteins/genetics/metabolism>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<Nuclear Pore/*metabolism>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<0 (Nucleotides)>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<Ribonucleoproteins/*metabolism>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<Nucleotides/*metabolism>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<0 (GLE1 protein, S cerevisiae)>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<Microscopy, Fluorescence>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<Saccharomyces cerevisiae Proteins/*metabolism>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<Cytoplasm/metabolism>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<Binding Sites>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<RNA-Binding Proteins/*metabolism>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<0 (NUP116 protein, S cerevisiae)>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<DEAD-box RNA Helicases/metabolism>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<Nuclear Proteins/*metabolism>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<Saccharomyces cerevisiae/*metabolism>>	<<1>>
<<Nuclear Pore Complex Proteins/*metabolism>>	<<Gene Deletion>>	<<1>>
<<85287-55-4 (3'-O-(N-methylanthraniloyl)adenosine 5'-diphosphate)>>	<<*Gle1>>	<<1>>
<<85287-55-4 (3'-O-(N-methylanthraniloyl)adenosine 5'-diphosphate)>>	<<*DEAD-box protein>>	<<1>>
<<85287-55-4 (3'-O-(N-methylanthraniloyl)adenosine 5'-diphosphate)>>	<<61D2G4IYVH (Adenosine Diphosphate)>>	<<1>>
<<85287-55-4 (3'-O-(N-methylanthraniloyl)adenosine 5'-diphosphate)>>	<<*Dbp5>>	<<1>>
<<85287-55-4 (3'-O-(N-methylanthraniloyl)adenosine 5'-diphosphate)>>	<<ortho-Aminobenzoates/metabolism>>	<<1>>
<<85287-55-4 (3'-O-(N-methylanthraniloyl)adenosine 5'-diphosphate)>>	<<Adenosine Diphosphate/analogs & derivatives/*metabolism>>	<<1>>
<<85287-55-4 (3'-O-(N-methylanthraniloyl)adenosine 5'-diphosphate)>>	<<0 (ortho-Aminobenzoates)>>	<<1>>
<<85287-55-4 (3'-O-(N-methylanthraniloyl)adenosine 5'-diphosphate)>>	<<*kinetics>>	<<1>>
<<85287-55-4 (3'-O-(N-methylanthraniloyl)adenosine 5'-diphosphate)>>	<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<1>>
<<85287-55-4 (3'-O-(N-methylanthraniloyl)adenosine 5'-diphosphate)>>	<<I38ZP9992A (Magnesium)>>	<<1>>
<<85287-55-4 (3'-O-(N-methylanthraniloyl)adenosine 5'-diphosphate)>>	<<RNA/metabolism>>	<<1>>
<<*Gle1>>	<<*DEAD-box protein>>	<<1>>
<<*Gle1>>	<<61D2G4IYVH (Adenosine Diphosphate)>>	<<1>>
<<*Gle1>>	<<ortho-Aminobenzoates/metabolism>>	<<1>>
<<*Gle1>>	<<Adenosine Diphosphate/analogs & derivatives/*metabolism>>	<<1>>
<<*Gle1>>	<<0 (ortho-Aminobenzoates)>>	<<1>>
<<*Gle1>>	<<*kinetics>>	<<1>>
<<*Gle1>>	<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<1>>
<<*Gle1>>	<<I38ZP9992A (Magnesium)>>	<<1>>
<<*Gle1>>	<<RNA/metabolism>>	<<1>>
<<*Gle1>>	<<Saccharomyces cerevisiae Proteins/*metabolism>>	<<1>>
<<*Gle1>>	<<0 (NUP42 protein, S cerevisiae)>>	<<1>>
<<*Gle1>>	<<Active Transport, Cell Nucleus/*physiology>>	<<1>>
<<*Gle1>>	<<* mRNA export>>	<<1>>
<<*Gle1>>	<<*inositol hexakisphosphate>>	<<1>>
<<*Gle1>>	<<* mRNP remodeling>>	<<1>>
<<*Gle1>>	<<Phytic Acid/metabolism>>	<<1>>
<<*Gle1>>	<<Nuclear Pore/*metabolism>>	<<1>>
<<*Gle1>>	<<*nuclear pore complex>>	<<1>>
<<*Gle1>>	<<Nuclear Pore Complex Proteins/chemistry/*metabolism>>	<<1>>
<<*Gle1>>	<<Saccharomyces cerevisiae/metabolism>>	<<1>>
<<*Gle1>>	<<DEAD-box RNA Helicases/metabolism>>	<<1>>
<<*Gle1>>	<<RNA, Messenger/*metabolism>>	<<1>>
<<*Gle1>>	<<Nucleocytoplasmic Transport Proteins/chemistry/*metabolism>>	<<1>>
<<*Gle1>>	<<*Nup42>>	<<1>>
<<*Gle1>>	<<*transcriptional regulators>>	<<1>>
<<*Gle1>>	<<*selective autophagy>>	<<1>>
<<*Gle1>>	<<*autophagy>>	<<1>>
<<*Gle1>>	<<*Atg17>>	<<1>>
<<*Gle1>>	<<*Ssn2/Med13>>	<<1>>
<<*DEAD-box protein>>	<<61D2G4IYVH (Adenosine Diphosphate)>>	<<1>>
<<*DEAD-box protein>>	<<*Dbp5>>	<<1>>
<<*DEAD-box protein>>	<<ortho-Aminobenzoates/metabolism>>	<<1>>
<<*DEAD-box protein>>	<<Adenosine Diphosphate/analogs & derivatives/*metabolism>>	<<1>>
<<*DEAD-box protein>>	<<0 (ortho-Aminobenzoates)>>	<<1>>
<<*DEAD-box protein>>	<<*kinetics>>	<<1>>
<<*DEAD-box protein>>	<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<1>>
<<*DEAD-box protein>>	<<I38ZP9992A (Magnesium)>>	<<1>>
<<*DEAD-box protein>>	<<RNA/metabolism>>	<<1>>
<<*DEAD-box protein>>	<<9014-25-9 (RNA, Transfer)>>	<<1>>
<<*DEAD-box protein>>	<<*Biological Transport>>	<<1>>
<<*DEAD-box protein>>	<<Mutagenesis, Site-Directed>>	<<1>>
<<*DEAD-box protein>>	<<Point Mutation>>	<<1>>
<<*DEAD-box protein>>	<<DNA Mutational Analysis>>	<<1>>
<<*DEAD-box protein>>	<<0 (Mutant Proteins)>>	<<1>>
<<*DEAD-box protein>>	<<*chromosomes>>	<<1>>
<<*DEAD-box protein>>	<<RNA, Transfer/*metabolism>>	<<1>>
<<*DEAD-box protein>>	<<*nuclear pore complex>>	<<1>>
<<*DEAD-box protein>>	<<*RNA export>>	<<1>>
<<*DEAD-box protein>>	<<Mutant Proteins/genetics/metabolism>>	<<1>>
<<*DEAD-box protein>>	<<*S. cerevisiae>>	<<1>>
<<*DEAD-box protein>>	<<*gene expression>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<*Dbp5>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<ortho-Aminobenzoates/metabolism>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<Adenosine Diphosphate/analogs & derivatives/*metabolism>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<0 (ortho-Aminobenzoates)>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<*kinetics>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<I38ZP9992A (Magnesium)>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<RNA/metabolism>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<Adenosine Triphosphate/metabolism>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<Protein Conformation>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<0 (NUP159 protein, S cerevisiae)>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<*DEAD-box RNA Helicases/genetics/metabolism>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<RNA, Messenger/metabolism>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<Mutation>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<Adenosine Diphosphate/metabolism>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<*Nucleocytoplasmic Transport Proteins/genetics/metabolism>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<Nuclear Pore/*metabolism>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<0 (Nucleotides)>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<Nucleotides/*metabolism>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<0 (GLE1 protein, S cerevisiae)>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<RNA, Messenger/*metabolism>>	<<1>>
<<61D2G4IYVH (Adenosine Diphosphate)>>	<<Adenosine Diphosphate/*metabolism>>	<<1>>
<<*Dbp5>>	<<ortho-Aminobenzoates/metabolism>>	<<1>>
<<*Dbp5>>	<<Adenosine Diphosphate/analogs & derivatives/*metabolism>>	<<1>>
<<*Dbp5>>	<<0 (ortho-Aminobenzoates)>>	<<1>>
<<*Dbp5>>	<<*kinetics>>	<<1>>
<<*Dbp5>>	<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<1>>
<<*Dbp5>>	<<I38ZP9992A (Magnesium)>>	<<1>>
<<*Dbp5>>	<<RNA/metabolism>>	<<1>>
<<*Dbp5>>	<<Saccharomyces cerevisiae Proteins/*metabolism>>	<<1>>
<<*Dbp5>>	<<0 (NUP42 protein, S cerevisiae)>>	<<1>>
<<*Dbp5>>	<<* mRNA export>>	<<1>>
<<*Dbp5>>	<<*inositol hexakisphosphate>>	<<1>>
<<*Dbp5>>	<<* mRNP remodeling>>	<<1>>
<<*Dbp5>>	<<Phytic Acid/metabolism>>	<<1>>
<<*Dbp5>>	<<*nuclear pore complex>>	<<1>>
<<*Dbp5>>	<<Nuclear Pore Complex Proteins/chemistry/*metabolism>>	<<1>>
<<*Dbp5>>	<<Saccharomyces cerevisiae/metabolism>>	<<1>>
<<*Dbp5>>	<<DEAD-box RNA Helicases/metabolism>>	<<1>>
<<*Dbp5>>	<<RNA, Messenger/*metabolism>>	<<1>>
<<*Dbp5>>	<<Nucleocytoplasmic Transport Proteins/chemistry/*metabolism>>	<<1>>
<<*Dbp5>>	<<*Nup42>>	<<1>>
<<*Dbp5>>	<<Kinetics>>	<<1>>
<<*Dbp5>>	<<Nuclear Proteins/*metabolism>>	<<1>>
<<*Dbp5>>	<<*Single molecule microscopy>>	<<1>>
<<*Dbp5>>	<<*Importin β>>	<<1>>
<<*Dbp5>>	<<*mRNA export>>	<<1>>
<<*Dbp5>>	<<*Nucleo-cytoplasmic transport>>	<<1>>
<<*Dbp5>>	<<*NPC kinetics>>	<<1>>
<<ortho-Aminobenzoates/metabolism>>	<<Adenosine Diphosphate/analogs & derivatives/*metabolism>>	<<1>>
<<ortho-Aminobenzoates/metabolism>>	<<0 (ortho-Aminobenzoates)>>	<<1>>
<<ortho-Aminobenzoates/metabolism>>	<<*kinetics>>	<<1>>
<<ortho-Aminobenzoates/metabolism>>	<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<1>>
<<ortho-Aminobenzoates/metabolism>>	<<I38ZP9992A (Magnesium)>>	<<1>>
<<ortho-Aminobenzoates/metabolism>>	<<RNA/metabolism>>	<<1>>
<<Adenosine Diphosphate/analogs & derivatives/*metabolism>>	<<0 (ortho-Aminobenzoates)>>	<<1>>
<<Adenosine Diphosphate/analogs & derivatives/*metabolism>>	<<*kinetics>>	<<1>>
<<Adenosine Diphosphate/analogs & derivatives/*metabolism>>	<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<1>>
<<Adenosine Diphosphate/analogs & derivatives/*metabolism>>	<<I38ZP9992A (Magnesium)>>	<<1>>
<<Adenosine Diphosphate/analogs & derivatives/*metabolism>>	<<RNA/metabolism>>	<<1>>
<<0 (ortho-Aminobenzoates)>>	<<*kinetics>>	<<1>>
<<0 (ortho-Aminobenzoates)>>	<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<1>>
<<0 (ortho-Aminobenzoates)>>	<<I38ZP9992A (Magnesium)>>	<<1>>
<<0 (ortho-Aminobenzoates)>>	<<RNA/metabolism>>	<<1>>
<<*kinetics>>	<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<1>>
<<*kinetics>>	<<I38ZP9992A (Magnesium)>>	<<1>>
<<*kinetics>>	<<RNA/metabolism>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<I38ZP9992A (Magnesium)>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<0 (Phosphates)>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<Adenosine Triphosphatases/*metabolism>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<Saccharomyces cerevisiae/*enzymology>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<Phosphates/*metabolism>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<thermodynamics>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<Kinetics>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<RNA/*metabolism>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<mantATP>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<RNA helicase>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<kinetics>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<0 (RBM15 protein, human)>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<Nuclear Envelope/metabolism>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<RNA-Binding Proteins/antagonists & inhibitors/chemistry/genetics/*metabolism>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<0 (RBM15B protein, human)>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<Ribonucleoproteins/metabolism>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<RNA Splicing>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<*RNA Transport>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<RNA, Messenger/*metabolism>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<Binding Sites>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<0 (NUP116 protein, S cerevisiae)>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<DEAD-box RNA Helicases/metabolism>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<Nuclear Proteins/*metabolism>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<Gene Deletion>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<0 (DDX19 protein, mouse)>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<Mice>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<Protein Conformation>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<0 (KPNB1 protein, human)>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<0 (MRTFA protein, human)>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<*Active Transport, Cell Nucleus>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<0 (Mrtfa protein, mouse)>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<beta Karyopherins/metabolism>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<Homeostasis>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<0 (Trans-Activators)>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<Trans-Activators/*metabolism>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<HeLa Cells>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<NIH 3T3 Cells>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<0 (beta Karyopherins)>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<Fungal Proteins/*metabolism>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<Temperature>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<Recombinant Proteins/metabolism>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<Carrier Proteins/*metabolism>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<Nuclear Pore Complex Proteins>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<0 (Fungal Proteins)>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<0 (Gfd1 protein, S cerevisiae)>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<Nuclear Pore/metabolism>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<0 (GLE1 protein, S cerevisiae)>>	<<1>>
<<Nucleocytoplasmic Transport Proteins/*metabolism>>	<<0 (Recombinant Proteins)>>	<<1>>
<<I38ZP9992A (Magnesium)>>	<<RNA/metabolism>>	<<1>>
<<RNA/metabolism>>	<<Microscopy, Fluorescence>>	<<1>>
<<RNA/metabolism>>	<<0 (DDX19 protein, mouse)>>	<<1>>
<<RNA/metabolism>>	<<Mice>>	<<1>>
<<RNA/metabolism>>	<<Protein Conformation>>	<<1>>
<<RNA/metabolism>>	<<0 (KPNB1 protein, human)>>	<<1>>
<<RNA/metabolism>>	<<0 (MRTFA protein, human)>>	<<1>>
<<RNA/metabolism>>	<<*Active Transport, Cell Nucleus>>	<<1>>
<<RNA/metabolism>>	<<0 (Mrtfa protein, mouse)>>	<<1>>
<<RNA/metabolism>>	<<beta Karyopherins/metabolism>>	<<1>>
<<RNA/metabolism>>	<<Homeostasis>>	<<1>>
<<RNA/metabolism>>	<<0 (Trans-Activators)>>	<<1>>
<<RNA/metabolism>>	<<Cytoplasm/metabolism>>	<<1>>
<<RNA/metabolism>>	<<Trans-Activators/*metabolism>>	<<1>>
<<RNA/metabolism>>	<<HeLa Cells>>	<<1>>
<<RNA/metabolism>>	<<NIH 3T3 Cells>>	<<1>>
<<RNA/metabolism>>	<<0 (beta Karyopherins)>>	<<1>>
<<Plants/*metabolism>>	<<RNA, Nuclear/*metabolism>>	<<1>>
<<Plants/*metabolism>>	<<RNA, Plant/*metabolism>>	<<1>>
<<Plants/*metabolism>>	<<RNA, Messenger/metabolism>>	<<1>>
<<Plants/*metabolism>>	<<0 (RNA, Plant)>>	<<1>>
<<Plants/*metabolism>>	<<Disasters>>	<<1>>
<<Plants/*metabolism>>	<<0 (RNA, Nuclear)>>	<<1>>
<<Plants/*metabolism>>	<<Nuclear Pore>>	<<1>>
<<Plants/*metabolism>>	<<Temperature>>	<<1>>
<<Plants/*metabolism>>	<<Nucleocytoplasmic Transport Proteins>>	<<1>>
<<Plants/*metabolism>>	<<Plant Physiological Phenomena>>	<<1>>
<<Plants/*metabolism>>	<<Salinity>>	<<1>>
<<RNA, Nuclear/*metabolism>>	<<RNA, Plant/*metabolism>>	<<1>>
<<RNA, Nuclear/*metabolism>>	<<RNA, Messenger/metabolism>>	<<1>>
<<RNA, Nuclear/*metabolism>>	<<0 (RNA, Plant)>>	<<1>>
<<RNA, Nuclear/*metabolism>>	<<Disasters>>	<<1>>
<<RNA, Nuclear/*metabolism>>	<<0 (RNA, Nuclear)>>	<<1>>
<<RNA, Nuclear/*metabolism>>	<<Nuclear Pore>>	<<1>>
<<RNA, Nuclear/*metabolism>>	<<Temperature>>	<<1>>
<<RNA, Nuclear/*metabolism>>	<<Nucleocytoplasmic Transport Proteins>>	<<1>>
<<RNA, Nuclear/*metabolism>>	<<Plant Physiological Phenomena>>	<<1>>
<<RNA, Nuclear/*metabolism>>	<<Salinity>>	<<1>>
<<RNA, Plant/*metabolism>>	<<RNA, Messenger/metabolism>>	<<1>>
<<RNA, Plant/*metabolism>>	<<0 (RNA, Plant)>>	<<1>>
<<RNA, Plant/*metabolism>>	<<Disasters>>	<<1>>
<<RNA, Plant/*metabolism>>	<<0 (RNA, Nuclear)>>	<<1>>
<<RNA, Plant/*metabolism>>	<<Nuclear Pore>>	<<1>>
<<RNA, Plant/*metabolism>>	<<Temperature>>	<<1>>
<<RNA, Plant/*metabolism>>	<<Nucleocytoplasmic Transport Proteins>>	<<1>>
<<RNA, Plant/*metabolism>>	<<Plant Physiological Phenomena>>	<<1>>
<<RNA, Plant/*metabolism>>	<<Salinity>>	<<1>>
<<RNA, Messenger/metabolism>>	<<0 (RNA, Plant)>>	<<1>>
<<RNA, Messenger/metabolism>>	<<Disasters>>	<<1>>
<<RNA, Messenger/metabolism>>	<<0 (RNA, Nuclear)>>	<<1>>
<<RNA, Messenger/metabolism>>	<<Nuclear Pore>>	<<1>>
<<RNA, Messenger/metabolism>>	<<Nucleocytoplasmic Transport Proteins>>	<<1>>
<<RNA, Messenger/metabolism>>	<<Plant Physiological Phenomena>>	<<1>>
